duration-s	episode-class	frequency-measure	frequency-threshold	num-candidates	num-frequent-episodes	status	window-width	num-frequent-1-episodes	num-frequent-2-episodes	num-frequent-3-episodes	num-frequent-4-episodes	num-frequent-5-episodes	num-frequent-6-episodes	num-frequent-7-episodes	num-frequent-8-episodes	num-frequent-9-episodes	num-frequent-10-episodes	num-frequent-11-episodes	num-frequent-12-episodes	num-frequent-13-episodes	num-frequent-14-episodes	percentage-frequent-of-candidates
12.054782321000005	parallel	weighted-windows	30.43252722170457	124589	507	success	15	485	21	1	0	0	0	0	0	0	0	0	0	0	0	0.004069380121840612
13.803171906000003	parallel	weighted-windows	27.389274499534114	153349	566	success	15	541	24	1	0	0	0	0	0	0	0	0	0	0	0	0.0036909272313481014
15.884568559999991	parallel	weighted-windows	24.650347049580702	179321	618	success	15	587	30	1	0	0	0	0	0	0	0	0	0	0	0	0.003446333669787699
18.538658632999997	parallel	weighted-windows	22.185312344622634	206775	670	success	15	632	37	1	0	0	0	0	0	0	0	0	0	0	0	0.003240236972554709
20.115258389999994	parallel	weighted-windows	19.966781110160372	259174	761	success	15	710	50	1	0	0	0	0	0	0	0	0	0	0	0	0.0029362513215060154
25.328998662000004	parallel	weighted-windows	17.970102999144334	323205	865	success	15	795	67	3	0	0	0	0	0	0	0	0	0	0	0	0.0026763199826735353
26.912257221000004	parallel	weighted-windows	16.1730926992299	349200	923	success	15	827	93	3	0	0	0	0	0	0	0	0	0	0	0	0.002643184421534937
30.303377978999976	parallel	weighted-windows	14.555783429306912	437912	1052	success	15	928	118	6	0	0	0	0	0	0	0	0	0	0	0	0.0024023091397358375
34.209720073	parallel	weighted-windows	13.10020508637622	495479	1149	success	15	988	149	12	0	0	0	0	0	0	0	0	0	0	0	0.002318968109647432
43.13491955699999	parallel	weighted-windows	11.790184577738598	639265	1340	success	15	1124	198	17	1	0	0	0	0	0	0	0	0	0	0	0.002096157305655714
42.97391594499999	parallel	weighted-windows	10.61116611996474	719331	1458	success	15	1193	241	23	1	0	0	0	0	0	0	0	0	0	0	0.0020268833124111154
50.09011024199998	parallel	weighted-windows	9.550049507968266	821990	1613	success	15	1276	303	33	1	0	0	0	0	0	0	0	0	0	0	0.0019623109770191853
46.73497527699999	parallel	weighted-windows	8.59504455717144	970031	1799	success	15	1387	361	47	4	0	0	0	0	0	0	0	0	0	0	0.001854579905178288
50.86595606100002	parallel	weighted-windows	7.735540101454296	1142510	2018	success	15	1506	440	66	6	0	0	0	0	0	0	0	0	0	0	0.0017662865095272688
54.71434163899994	parallel	weighted-windows	6.961986091308867	1366767	2279	success	15	1648	539	84	8	0	0	0	0	0	0	0	0	0	0	0.0016674385612178227
49.615479694999976	parallel	weighted-windows	6.26578748217798	1367188	2454	success	15	1648	681	113	11	1	0	0	0	0	0	0	0	0	0	0.0017949250578559789
54.45973476000006	parallel	weighted-windows	5.6392087339601815	1708148	2855	success	15	1843	833	159	19	1	0	0	0	0	0	0	0	0	0	0.001671400838803195
51.56286194800009	parallel	weighted-windows	5.075287860564163	1708811	3100	success	15	1843	1003	219	32	3	0	0	0	0	0	0	0	0	0	0.0018141268987617706
57.812533218	parallel	weighted-windows	4.567759074507747	2172664	3664	success	15	2079	1223	294	61	7	0	0	0	0	0	0	0	0	0	0.0016864089431223603
59.79527688400003	parallel	weighted-windows	4.110983167056973	2173975	4060	success	15	2079	1488	385	92	15	1	0	0	0	0	0	0	0	0	0.0018675467749169148
73.73013711800002	parallel	weighted-windows	3.699884850351275	2933323	5006	timeout	15	2416	1866	528	162	30	4	0	0	0	0	0	0	0	0	0.001706596920966426
