duration-s	episode-class	frequency-measure	frequency-threshold	num-candidates	num-frequent-episodes	status	window-width	num-frequent-1-episodes	num-frequent-2-episodes	num-frequent-3-episodes	num-frequent-4-episodes	num-frequent-5-episodes	num-frequent-6-episodes	num-frequent-7-episodes	num-frequent-8-episodes	duration-rules-0.0	num-confident-rules-0.0	duration-rules-0.2	num-confident-rules-0.2	duration-rules-0.4	num-confident-rules-0.4	duration-rules-0.6	num-confident-rules-0.6	duration-rules-0.8	num-confident-rules-0.8	duration-rules-1.0	num-confident-rules-1.0	percentage-frequent-of-candidates
6.01196903	serial	fixed-windows	500.0	52954	226	success	8	215	11	0	0	0	0	0	0	3.0540000000023326e-05	21.0	3.0540000000023326e-05	10.0	3.0540000000023326e-05	2.0	3.0540000000023326e-05	1.0	3.0540000000023326e-05	0.0	3.0540000000023326e-05	0.0	0.004267855119537712
11.772226226999997	serial	fixed-windows	375.0	95545	319	success	8	298	20	1	0	0	0	0	0	5.814000000015085e-05	45.0	5.814000000015085e-05	21.0	5.814000000015085e-05	6.0	5.814000000015085e-05	3.0	5.814000000015085e-05	2.0	5.814000000015085e-05	0.0	0.0033387409074258204
20.958481477	serial	fixed-windows	281.0	174033	444	success	8	409	34	1	0	0	0	0	0	8.143699999862974e-05	73.0	8.143699999862974e-05	31.0	8.143699999862974e-05	9.0	8.143699999862974e-05	3.0	8.143699999862974e-05	2.0	8.143699999862974e-05	0.0	0.0025512402820154797
35.412982586999995	serial	fixed-windows	210.0	310426	634	success	8	551	76	6	1	0	0	0	0	0.00020934100000147282	199.0	0.00020934100000147282	88.0	0.00020934100000147282	35.0	0.00020934100000147282	21.0	0.00020934100000147282	14.0	0.00020934100000147282	1.0	0.002042354699670775
52.04073274700001	serial	fixed-windows	157.0	492803	874	success	8	697	157	16	4	0	0	0	0	0.0004659579999923835	456.0	0.0004659579999923835	183.0	0.0004659579999923835	83.0	0.0004659579999923835	56.0	0.0004659579999923835	29.0	0.0004659579999923835	5.0	0.0017735281643983499
80.04021485300001	serial	fixed-windows	117.0	837311	1259	timeout	8	911	286	51	10	1	0	0	0	0.001095789000004288	1026.0	0.001095789000004288	400.0	0.001095789000004288	230.0	0.001095789000004288	153.0	0.001095789000004288	80.0	0.001095789000004288	14.0	0.001503622907139641
