duration-s	episode-class	frequency-measure	frequency-threshold	num-candidates	num-frequent-episodes	status	window-width	num-frequent-1-episodes	num-frequent-2-episodes	num-frequent-3-episodes	num-frequent-4-episodes	num-frequent-5-episodes	num-frequent-6-episodes	num-frequent-7-episodes	num-frequent-8-episodes	num-frequent-9-episodes	num-frequent-10-episodes	num-frequent-11-episodes	num-frequent-12-episodes	num-frequent-13-episodes	num-frequent-14-episodes	percentage-frequent-of-candidates
1.681872990999998	parallel	fixed-windows	221.0	399915	2587	success	15	882	1017	466	181	36	5	0	0	0	0	0	0	0	0	0.00646887463586012
2.022783684999998	parallel	fixed-windows	198.0	472390	3258	success	15	959	1249	611	323	98	16	2	0	0	0	0	0	0	0	0.00689684370964669
2.154615203999999	parallel	fixed-windows	178.0	577621	4323	success	15	1061	1567	818	572	246	55	4	0	0	0	0	0	0	0	0.00748414617889585
2.625217801000001	parallel	fixed-windows	160.0	684683	5574	success	15	1155	1912	1039	835	465	149	19	0	0	0	0	0	0	0	0.0081409937153398
2.983474471000001	parallel	fixed-windows	144.0	775079	7972	success	15	1227	2348	1398	1342	1005	492	140	19	1	0	0	0	0	0	0.010285403165354758
3.465899202999999	parallel	fixed-windows	129.0	918039	10944	success	15	1334	2868	1738	1873	1653	1012	384	77	5	0	0	0	0	0	0.011921062177097052
4.172786728000002	parallel	fixed-windows	116.0	1097242	14787	success	15	1457	3471	2171	2509	2465	1695	771	214	32	2	0	0	0	0	0.013476516575194898
4.750409127000001	parallel	fixed-windows	104.0	1280880	20355	success	15	1571	4284	2732	3261	3512	2787	1528	547	118	14	1	0	0	0	0.015891418399850102
5.536735503000003	parallel	fixed-windows	93.0	1369658	28041	success	15	1617	5198	3410	4290	4989	4355	2690	1135	307	47	3	0	0	0	0.020472993988280286
7.142504573000004	parallel	fixed-windows	83.0	1677330	39539	success	15	1785	6317	4296	5572	6955	6650	4644	2313	797	182	26	2	0	0	0.023572582616420142
8.173246636000002	parallel	fixed-windows	74.0	2068065	47427	success	15	1981	7674	5187	6637	8269	7953	5621	2845	998	229	31	2	0	0	0.022933031602004772
9.407755368999993	parallel	fixed-windows	66.0	2205170	66961	success	15	2030	9342	6396	8538	11415	11915	9252	5244	2114	589	111	14	1	0	0.030365459352340182
12.339209406999998	parallel	fixed-windows	59.0	2853527	90884	success	15	2307	11233	7882	10795	15129	16645	13699	8306	3605	1065	197	20	1	0	0.031849707397196524
14.947233577000006	parallel	fixed-windows	53.0	3003997	112095	success	15	2349	13608	9519	12831	18355	20670	17396	10791	4809	1463	276	27	1	0	0.03731528360381185
18.064477037000003	parallel	fixed-windows	47.0	3208574	164023	success	15	2394	16776	12543	16969	25280	30472	27675	18684	9215	3201	723	88	3	0	0.05112021726785793
23.250879820999998	parallel	fixed-windows	42.0	4525639	186187	success	15	2864	20305	15336	19542	27881	33257	30490	20993	10652	3837	907	118	5	0	0.041140488669113906
28.100851276999975	parallel	fixed-windows	37.0	4768603	233816	success	15	2903	24971	19475	24573	34882	41809	38829	26934	13528	4719	1059	129	5	0	0.04903238956985935
34.57664461900001	parallel	fixed-windows	33.0	5056303	329513	success	15	2935	29676	24435	30914	44515	55352	55456	43589	26265	11785	3748	764	78	1	0.06516876065378202
49.97306893199999	parallel	fixed-windows	29.0	8333276	418230	success	15	3835	36233	31388	39301	57252	71310	71073	55367	32853	14333	4362	841	81	1	0.05018794529306362
60.053163677000015	parallel	fixed-windows	26.0	8652144	489544	timeout	15	3857	44967	40655	48345	69422	84270	80945	60875	35280	15253	4662	917	94	2	0.056580657927098765
